2021-01-16 01:11:09,629 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:11:09,845 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:11:10,172 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:11:10,173 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:11:11,452 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:11:11,458 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:11:16,032 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:11:16,040 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:11:19,579 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:11:19,587 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:11:24,342 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:11:24,373 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:12:27,505 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:12:27,515 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:12:47,811 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:12:47,847 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:13:59,384 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:13:59,392 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:14:10,559 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:14:10,569 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:14:18,701 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:14:18,720 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:14:22,079 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:14:22,096 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:14:24,703 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:14:24,709 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:14:50,308 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:14:50,325 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:15:28,378 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:15:28,409 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:22:32,247 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:22:32,258 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:22:48,917 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:22:48,920 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:22:52,838 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:22:52,857 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:22:56,602 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:22:56,605 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:23:03,219 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:23:03,222 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:23:16,275 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:23:16,278 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:23:39,149 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:23:39,177 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:23:57,487 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:23:57,707 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:24:01,453 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:24:01,674 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:24:16,054 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:24:16,284 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:24:20,126 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:24:20,345 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:24:28,087 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:24:28,306 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:24:30,177 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:24:30,208 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:24:48,676 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:24:48,896 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:24:49,545 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:24:49,546 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:24:51,460 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:24:51,467 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:24:54,321 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:24:54,324 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:24:57,639 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:24:57,667 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:24:59,385 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:24:59,390 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:25:09,579 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:25:09,607 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:33:57,713 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:33:57,715 INFO    MainThread:9660 [wandb_run.py:_config_callback():608] config_cb None None {'learning_rate': 0.05, 'num_leaves': 30, 'n_estimators': 200, 'metric': 'auc', 'objective': 'binary', 'scale_pos_weight': 2}
2021-01-16 01:34:06,770 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:34:21,048 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:34:21,049 INFO    MainThread:9660 [wandb_run.py:_config_callback():608] config_cb None None {'learning_rate': 0.05, 'num_leaves': 30, 'n_estimators': 200, 'metric': 'auc', 'objective': 'binary', 'scale_pos_weight': 2}
2021-01-16 01:34:30,277 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
2021-01-16 01:34:35,960 INFO    MainThread:9660 [wandb_init.py:_resume_backend():244] resuming backend
2021-01-16 01:34:36,002 INFO    MainThread:9660 [wandb_init.py:_pause_backend():239] pausing backend
